,Rule_0,Rule_1,Rule_2,Rule_3,Rule_4,Rule_5,Rule_6,Rule_7,Rule_8,Rule_9,Rule_10,Rule_11,Rule_12,Rule_13,Rule_14,Rule_15,Rule_16,Rule_17,Rule_18,Rule_19,Rule_20,Recency,Frequency,Monetary,Cluster
017646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1689008042895443,0.002915451895043732,0.0005931760771564448,1
017647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34316353887399464,0.0,0.00012114572881781858,3
017648,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0.32171581769436997,0.004373177842565598,0.0012323782330659328,4
017649,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.7345844504021448,0.0,0.0004552446545456503,0
017650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10723860589812333,0.0,3.670341208376649e-05,3
017651,1,1,0,0,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0.058981233243967826,0.013119533527696792,0.0011366067964686914,0
017652,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0.128686327077748,0.016034985422740525,0.002119303951599455,0
017653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19302949061662197,0.004373177842565598,0.0004376759546282207,3
017654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.479892761394102,0.0,0.0001695208259442228,1
017655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053619302949061656,0.008746355685131194,0.0010742109959262884,3
017656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38605898123324395,0.0058309037900874635,0.000555885410479338,3
017658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13404825737265416,0.0014577259475218659,0.00011864989679612244,3
017659,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.08579088471849866,0.016034985422740525,0.0015619504046367665,2
017660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7506702412868633,0.0,0.0002202204725025989,3
017663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13404825737265416,0.008746355685131194,0.0008409241087218687,3
017664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09651474530831099,0.0014577259475218659,0.0002012570429259862,3
017666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160857908847185,0.0014577259475218659,8.32188696645932e-05,3
017667,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3485254691689008,0.0058309037900874635,0.001039881071157272,2
017668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0014577259475218659,0.0002688647279842841,3
017669,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.225201072386059,0.008746355685131194,0.00030867569562447616,2
017670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2171581769436997,0.0,6.93205109555403e-05,1
017671,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.08042895442359249,0.004373177842565598,0.00041423470877738854,3
017672,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0.26273458445040215,0.0014577259475218659,0.0008963707299097451,4
017673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.00728862973760933,0.0008901800877382833,3
017674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3914209115281501,0.0014577259475218659,4.9720888902809e-05,3
017675,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0.0,0.043731778425655975,0.006104022118944259,0
017676,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0.0160857908847185,0.00728862973760933,0.00036233608409094275,5
017677,1,0,0,0,1,1,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0.005361930294906166,0.04227405247813411,0.0020325370854334312,0
017678,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1.4101876675603218,0.0,8.710943134547247e-05,1
017679,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0.27882037533512066,0.0014577259475218659,0.00038930085750181655,4
017680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12332439678284182,0.0,7.494836747505116e-05,3
017682,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0.0482573726541555,0.00728862973760933,0.000692764668610398,5
017684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23056300268096513,0.0,0.00010661117763264705,3
017685,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.08579088471849866,0.008746355685131194,0.0006360701314116733,3
017686,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0.03217158176943699,0.008746355685131194,0.0027000742754715867,0
017690,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0.1554959785522788,0.02040816326530612,0.003574961274841634,3
017691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9142091152815013,0.0014577259475218659,0.00015777573407741753,1
017692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.675603217158177,0.004373177842565598,0.000185107541609129,3
017693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7292225201072386,0.0,8.111454070512393e-05,3
017694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7560321715817695,0.0,9.533099565223615e-05,3
017695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7024128686327078,0.0014577259475218659,0.00010678246022237129,3
017696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19839142091152814,0.01020408163265306,0.0006710851865395865,3
017697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.260053619302949,0.0,0.00023595400181584012,1
017698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3941018766756033,0.0,4.142591777187778e-05,1
017700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08579088471849866,0.004373177842565598,0.0011002948874471517,3
017701,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1.351206434316354,0.0,0.0003375001085809274,1
017702,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0.1554959785522788,0.004373177842565598,0.00031557593709622425,0
017703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18230563002680966,0.002915451895043732,0.0002206609134476041,3
017704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.900804289544236,0.0014577259475218659,0.00029683272799211415,1
017705,1,0,0,0,1,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0.010723860589812333,0.011661807580174927,0.0007524933545413805,0
017706,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0.0160857908847185,0.023323615160349854,0.003930494993226385,0
017707,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.9865951742627346,0.0014577259475218659,2.123904112580621e-05,1
017708,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1.002680965147453,0.0014577259475218659,0.00026884025904289494,1
017709,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9061662198391421,0.0,0.00022237373934484657,1
017711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053619302949061656,0.0014577259475218659,0.00013763779531412431,3
017712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2359249329758713,0.0,0.00033062433605056846,3
017714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7158176943699732,0.0,4.9745357844198174e-05,1
017715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0723860589812333,0.0,1.6638880144640807e-06,1
017716,1,1,0,0,1,0,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0.11796246648793565,0.014577259475218658,0.0015163158289459504,0
017718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2386058981233243,0.0,6.112341559016577e-05,1
017719,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.19839142091152814,0.02040816326530612,0.003000626282554856,3
017720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13404825737265416,0.004373177842565598,0.0006644296344817301,3
017722,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.5093833780160858,0.004373177842565598,0.0009409776100622161,3
017723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.675603217158177,0.00728862973760933,9.917261945033705e-05,3
017724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37533512064343166,0.002915451895043732,0.0004274234681861553,3
017725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08042895442359249,0.014577259475218658,0.0012117264465334667,3
017727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07506702412868632,0.0,0.0005052591707451295,3
017728,1,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0,1,1,0.0160857908847185,0.002915451895043732,0.0013427086897897346,0
017730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010723860589812333,0.01749271137026239,0.0010609977675761324,3
017731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41823056300268097,0.004373177842565598,0.0008401900404801932,3
017732,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9946380697050938,0.0,0.0002175778268325677,2
017733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2037533512064343,0.0014577259475218659,0.00025300885396409696,3
017734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28418230563002683,0.002915451895043732,0.00030439363088137,3
017735,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0.005361930294906166,0.026239067055393583,0.0037012454813511795,0
017736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04289544235924933,0.002915451895043732,0.0003189771199493199,3
017737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04289544235924933,0.0014577259475218659,5.865205250985885e-05,3
017738,1,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0.09651474530831099,0.004373177842565598,0.000844839139344137,4
017739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058981233243967826,0.008746355685131194,0.0005254705163325903,3
017742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6005361930294906,0.0014577259475218659,0.0003260731129521815,3
017744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160857908847185,0.00728862973760933,0.0002971018863473951,3
017746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2815013404825737,0.0,8.387953108210101e-05,1
017747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6005361930294906,0.0,1.4143048122944685e-05,3
017749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9490616621983914,0.0014577259475218659,0.0003928243850618581,1
017750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021447721179624665,0.011661807580174927,0.00031237050577424195,3
017752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9195710455764075,0.0,6.117235347294414e-07,1
017754,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0058309037900874635,0.00022234927040345738,2
017757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.04227405247813411,0.004983491416968256,6
017758,1,1,0,0,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0.09651474530831099,0.01020408163265306,0.002394359321755201,0
017759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08579088471849866,0.002915451895043732,0.000526547149753714,3
017760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11260053619302948,0.0014577259475218659,0.00013854314614552388,3
017761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17158176943699732,0.0,0.00014566360808977458,3
017763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4048257372654156,0.0,2.642645670031187e-06,1
017764,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.2680965147453083,0.0014577259475218659,0.0005784947123229382,3
017765,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8471849865951743,0.002915451895043732,0.0005403721016385993,1
017767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07506702412868632,0.0,0.0001433390586578027,3
017768,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.03753351206434316,0.002915451895043732,0.000987933508588048,2
017769,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,1,0,0,0,1,0.064343163538874,0.013119533527696792,0.002321368469591284,0
017770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.061662198391421,0.0058309037900874635,0.00044841781989806974,1
017771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.3002680965147453,0.0014577259475218659,0.0002965635696368332,3
017772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.053619302949061656,0.0014577259475218659,0.0004302618653872999,6
017774,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0.514745308310992,0.004373177842565598,0.0012759818866214473,4
017775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3619302949061662,0.0,5.334229222840729e-06,1
017777,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.128686327077748,0.002915451895043732,0.0007814156432633884,6
017779,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10723860589812333,0.002915451895043732,0.0005620271147680217,2
017781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8471849865951743,0.0014577259475218659,0.00016274292917942062,1
017783,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.38069705093833783,0.0014577259475218659,0.00031479293097177053,2
017785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27882037533512066,0.0,8.111454070512393e-05,3
017786,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.450402144772118,0.0014577259475218659,0.00037381201760246707,2
017787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8150134048257373,0.004373177842565598,0.0009330986109349008,1
017788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3914209115281501,0.0014577259475218659,6.589485916105543e-05,3
017789,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1.5013404825737267,0.0,0.00013563134212021176,4
017790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.13941018766756033,0.018950437317784254,0.0014533083048688179,6
017791,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.1554959785522788,0.0,6.736299564440608e-05,5
017793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128686327077748,0.0,0.0005343772109982509,3
017795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9597855227882037,0.0014577259475218659,0.000216378848704498,1
017796,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.20911528150134048,0.004373177842565598,0.000805590957355896,3
017797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.11260053619302948,0.002915451895043732,0.0006929359512001221,6
017799,1,1,0,0,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0.11260053619302948,0.013119533527696792,0.002528131024329835,0
017800,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0.19302949061662197,0.011661807580174927,0.0005595557516877147,5
017802,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0.4343163538873995,0.002915451895043732,0.0007648501699429153,0
017805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3914209115281501,0.0,5.481042871175795e-05,3
017806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.053619302949061656,0.0,0.00010702714963626306,6
017809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.08042895442359249,0.016034985422740525,0.00043329601411955796,6
017811,1,1,0,0,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0.0160857908847185,0.0553935860058309,0.005675277327923088,0
017812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064343163538874,0.004373177842565598,0.0010448482662592752,3
017813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.06970509383378015,0.0058309037900874635,0.0030574676334019155,3
017816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19302949061662197,0.004373177842565598,5.8260549447632006e-05,3
017817,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160857908847185,0.002915451895043732,0.0007383013685356574,3
017819,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0.38069705093833783,0.008746355685131194,0.0005220938024208837,4
017824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2680965147453083,0.0,3.359585652734093e-05,3
017827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021447721179624665,0.0058309037900874635,0.0012798969172437156,3
017830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005361930294906166,0.002915451895043732,0.000337989487408711,3
017831,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0.17158176943699732,0.0,1.4020703415998798e-05,4
017832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26273458445040215,0.0,0.00016550791955639767,3
017835,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0.010723860589812333,0.002915451895043732,0.00025310672972965367,2
017836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24664879356568364,0.0,7.979321787010833e-05,3
017837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21983914209115282,0.01020408163265306,0.0015980420931858035,3
017838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.13941018766756033,0.0058309037900874635,0.0011239808227118757,6
017839,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.21983914209115282,0.0,0.00023945306043449255,6
017841,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,0.005361930294906166,0.1793002915451895,0.04856673787536427,0
017843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6193029490616622,0.0,0.00028976120393064183,1
017846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.450402144772118,0.0,0.004974364501830093,3
017848,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0.4289544235924933,0.011661807580174927,0.0005276237831748379,4
017849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1635388739946382,0.004373177842565598,0.0006563304148819125,1
017850,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9892761394101877,0.048104956268221574,0.0028776943210156274,1
017852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058981233243967826,0.0014577259475218659,0.0001386410219110806,3
017854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9865951742627346,0.0014577259475218659,0.00013120246372877057,1
017855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9946380697050938,0.0,7.30397900466953e-05,1
017856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005361930294906166,0.004373177842565598,0.0001302237060732035,3
017857,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0160857908847185,0.03206997084548105,0.001364828612805551,3
017858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02680965147453083,0.016034985422740525,0.002865215160907147,3
017859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6300268096514745,0.0,0.00011035492566519123,1
017860,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1.9731903485254692,0.0,0.00036238502197372114,2
017861,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0.010723860589812333,0.01020408163265306,0.0013151321928441316,5
017862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7319034852546917,0.0,0.0001380782362591295,1
017863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3109919571045576,0.00728862973760933,0.0005598249100429957,3
017864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064343163538874,0.002915451895043732,0.0004500083010883663,3
017865,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0.16085790884718498,0.02769679300291545,0.002501680098688134,4
017866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7613941018766757,0.0,7.44589886472676e-05,3
017867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1554959785522788,0.00728862973760933,0.00045979587764403734,3
017869,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5683646112600537,0.0058309037900874635,0.0006023519301773864,3
017870,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.005361930294906166,0.016034985422740525,0.0015113975717267257,3
017871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.093833780160858,0.0,5.175181103811075e-05,1
017873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42359249329758714,0.0058309037900874635,0.0005045495714448433,3
017874,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9865951742627346,0.00728862973760933,0.00045933096775764294,1
017877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9061662198391421,0.0,0.00010355255995899984,1
017878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23056300268096513,0.0,0.00014248264570918147,3
017879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9276139410187668,0.0,5.29997270489588e-05,1
017880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9517426273458445,0.0,0.00015618525288712098,1
017881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6246648793565683,0.0,8.828394053215298e-05,1
017883,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.010723860589812333,0.004373177842565598,0.0008154519407357347,4
017884,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0.0160857908847185,0.004373177842565598,0.0005481042871175795,3
017885,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.058981233243967826,0.0,0.0003464557411293664,3
017886,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.16621983914209115,0.002915451895043732,0.0007966108558660679,3
017887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6863270777479893,0.0,0.000127678936168729,3
017888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10723860589812333,0.01020408163265306,0.000487298967765473,3
017889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1313672922252012,0.0014577259475218659,0.00017727748036459212,1
017890,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.7265415549597856,0.0014577259475218659,0.0005674836886978082,1
017891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8632707774798928,0.0,5.879886615819391e-05,1
017892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2949061662198391,0.002915451895043732,0.0002239642205351431,3
017893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2010723860589811,0.0,8.160391953290747e-05,1
017894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38069705093833783,0.01020408163265306,0.0013191695681733459,3
017895,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.23056300268096513,0.0,7.242806651196586e-05,3
017896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11796246648793565,0.0,3.939499563657603e-06,3
017897,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.9222520107238606,0.002915451895043732,0.0008587130291118007,1
017898,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.450402144772118,0.0014577259475218659,0.00010108119687869289,3
017899,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8471849865951743,0.0,0.0001862820507958095,1
017900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0134048257372654,0.0014577259475218659,5.255928610395361e-05,1
